Timestamp,ShipmentID,PowerDraw_kW,Vibration_mm_s,CompressorCycles_per_hr,Failure_Likely
2023-01-05 16:00:00,S1000,4.51,0.52,10.57,False
2023-01-05 16:15:00,S1000,4.58,0.45,10.55,False
2023-01-05 16:30:00,S1000,4.74,0.48,10.14,False
2023-01-05 16:45:00,S1000,4.4,0.41,9.42,False
2023-01-05 17:00:00,S1000,4.64,0.45,11.35,False
2023-01-05 17:15:00,S1000,4.56,0.43,9.45,False
2023-01-05 17:30:00,S1000,4.7,0.66,9.77,False
2023-01-05 17:45:00,S1000,4.49,0.48,9.3,False
2023-01-05 18:00:00,S1000,4.2,0.54,9.12,False
2023-01-05 18:15:00,S1000,4.47,0.46,10.0,False
2023-01-05 18:30:00,S1000,4.47,0.43,11.18,False
2023-01-05 18:45:00,S1000,4.07,0.45,10.0,False
2023-01-05 19:00:00,S1000,4.48,0.32,9.7,False
2023-01-05 19:15:00,S1000,4.59,0.4,8.99,False
2023-01-05 19:30:00,S1000,4.4,0.54,12.51,False
2023-01-05 19:45:00,S1000,4.67,0.36,8.64,False
2023-01-05 20:00:00,S1000,4.16,0.68,10.68,False
2023-01-05 20:15:00,S1000,4.67,0.47,10.54,False
2023-01-05 20:30:00,S1000,4.18,0.45,10.09,False
2023-01-05 20:45:00,S1000,4.5,0.53,9.07,False
2023-01-05 21:00:00,S1000,4.67,0.34,9.05,False
2023-01-05 21:15:00,S1000,4.31,0.49,9.8,False
2023-01-05 21:30:00,S1000,4.67,0.47,9.71,False
2023-01-05 21:45:00,S1000,4.54,0.49,9.75,False
2023-01-05 22:00:00,S1000,4.22,0.5,9.32,False
2023-01-05 22:15:00,S1000,4.23,0.55,8.55,False
2023-01-05 22:30:00,S1000,4.35,0.48,9.83,False
2023-01-05 22:45:00,S1000,4.8,0.4,9.0,False
2023-01-05 23:00:00,S1000,4.2,0.53,9.67,False
2023-01-05 23:15:00,S1000,4.55,0.49,8.98,False
2023-01-05 23:30:00,S1000,4.27,0.5,9.92,False
2023-01-05 23:45:00,S1000,4.66,0.59,8.72,False
2023-01-06 00:00:00,S1000,4.14,0.47,9.92,False
2023-01-06 00:15:00,S1000,4.72,0.37,9.82,False
2023-01-06 00:30:00,S1000,4.24,0.51,11.26,False
2023-01-06 00:45:00,S1000,4.53,0.29,10.38,False
2023-01-06 01:00:00,S1000,4.37,0.32,9.65,False
2023-01-06 01:15:00,S1000,4.4,0.49,7.94,False
2023-01-06 01:30:00,S1000,4.29,0.61,10.81,False
2023-01-06 01:45:00,S1000,4.63,0.42,10.75,False
2023-01-06 02:00:00,S1000,4.28,0.6,10.28,False
2023-01-06 02:15:00,S1000,4.42,0.34,9.79,False
2023-01-06 02:30:00,S1000,4.48,0.65,10.57,False
2023-01-06 02:45:00,S1000,4.64,0.61,11.68,False
2023-01-06 03:00:00,S1000,4.42,0.47,10.57,False
2023-01-06 03:15:00,S1000,4.63,0.3,12.03,False
2023-01-06 03:30:00,S1000,4.94,0.54,12.06,False
2023-01-06 03:45:00,S1000,4.54,0.48,8.93,False
2023-01-06 04:00:00,S1000,4.48,0.61,9.32,False
2023-01-06 04:15:00,S1000,4.49,0.48,9.88,False
2023-01-06 04:30:00,S1000,4.45,0.5,10.06,False
2023-01-06 04:45:00,S1000,4.51,0.43,8.13,False
2023-01-06 05:00:00,S1000,4.24,0.35,10.73,False
2023-01-06 05:15:00,S1000,4.28,0.37,11.1,False
2023-01-06 05:30:00,S1000,4.03,0.32,9.15,False
2023-01-06 05:45:00,S1000,4.81,0.73,9.18,False
2023-01-06 06:00:00,S1000,4.46,0.42,9.75,False
2023-01-06 06:15:00,S1000,4.52,0.57,10.66,False
2023-01-06 06:30:00,S1000,4.37,0.56,10.29,False
2023-01-06 06:45:00,S1000,4.77,0.42,8.13,False
2023-01-06 07:00:00,S1000,4.62,0.45,12.0,False
2023-01-06 07:15:00,S1000,4.78,0.33,9.82,False
2023-01-06 07:30:00,S1000,4.44,0.4,9.66,False
2023-01-06 07:45:00,S1000,4.56,0.65,9.11,False
2023-01-06 08:00:00,S1000,4.54,0.43,9.46,False
2023-01-06 08:15:00,S1000,4.37,0.66,9.93,False
2023-01-06 08:30:00,S1000,4.66,0.58,9.54,False
2023-01-06 08:45:00,S1000,4.68,0.47,9.93,False
2023-01-06 09:00:00,S1000,4.81,0.56,11.28,False
2023-01-06 09:15:00,S1000,4.17,0.62,8.75,False
2023-01-06 09:30:00,S1000,4.49,0.39,9.07,False
2023-01-06 09:45:00,S1000,4.29,0.48,10.87,False
2023-01-06 10:00:00,S1000,4.5,0.58,10.89,False
2023-01-06 10:15:00,S1000,4.25,0.64,9.01,False
2023-01-06 10:30:00,S1000,4.29,0.31,9.27,False
2023-01-06 10:45:00,S1000,4.56,0.49,10.6,False
2023-01-06 11:00:00,S1000,4.33,0.53,10.52,False
2023-01-06 11:15:00,S1000,4.31,0.53,9.67,False
2023-01-06 11:30:00,S1000,4.56,0.59,10.94,False
2023-01-06 11:45:00,S1000,4.32,0.31,9.57,False
2023-01-06 12:00:00,S1000,4.69,0.45,10.8,False
2023-01-06 12:15:00,S1000,4.32,0.56,7.96,False
2023-01-06 12:30:00,S1000,4.52,0.38,10.77,False
2023-01-06 12:45:00,S1000,4.59,0.48,8.73,False
2023-01-06 13:00:00,S1000,4.48,0.65,10.15,False
2023-01-06 13:15:00,S1000,4.55,0.54,10.93,False
2023-01-06 13:30:00,S1000,4.57,0.42,10.63,False
2023-01-06 13:45:00,S1000,4.11,0.6,8.88,False
2023-01-06 14:00:00,S1000,4.42,0.55,10.82,False
2023-01-06 14:15:00,S1000,4.81,0.54,10.06,False
2023-01-06 14:30:00,S1000,5.16,0.62,9.13,False
2023-01-06 14:45:00,S1000,4.48,0.55,10.79,False
2023-01-06 15:00:00,S1000,4.98,0.66,8.35,False
2023-01-06 15:15:00,S1000,4.49,0.65,8.9,False
2023-01-06 15:30:00,S1000,4.25,0.53,10.28,False
2023-01-06 15:45:00,S1000,4.61,0.5,10.17,False
2023-01-06 16:00:00,S1000,4.42,0.29,9.72,False
2023-01-06 16:15:00,S1000,4.18,0.54,10.49,False
2023-01-06 16:30:00,S1000,4.55,0.38,9.84,False
2023-01-06 16:45:00,S1000,4.81,0.46,9.88,False
2023-01-06 17:00:00,S1000,4.55,0.46,10.66,False
2023-01-06 17:15:00,S1000,4.4,0.55,9.07,False
2023-01-06 17:30:00,S1000,4.73,0.49,9.87,False
2023-01-06 17:45:00,S1000,4.73,0.54,10.67,False
2023-01-06 18:00:00,S1000,4.38,0.51,10.36,False
2023-01-06 18:15:00,S1000,4.26,0.59,11.79,False
2023-01-06 18:30:00,S1000,4.83,0.44,9.48,False
2023-01-06 18:45:00,S1000,4.19,0.7,7.69,False
2023-01-06 19:00:00,S1000,4.75,0.57,10.03,False
2023-01-06 19:15:00,S1000,4.52,0.55,10.32,False
2023-01-06 19:30:00,S1000,4.37,0.49,11.13,False
2023-01-06 19:45:00,S1000,4.67,0.46,11.04,False
2023-01-06 20:00:00,S1000,4.54,0.58,9.77,False
2023-01-06 20:15:00,S1000,4.82,0.49,10.63,False
2023-01-06 20:30:00,S1000,4.77,0.43,8.71,False
2023-01-06 20:45:00,S1000,4.35,0.37,9.22,False
2023-01-06 21:00:00,S1000,4.3,0.42,10.34,False
2023-01-06 21:15:00,S1000,4.05,0.54,9.44,False
2023-01-06 21:30:00,S1000,4.28,0.5,9.85,False
2023-01-06 21:45:00,S1000,4.5,0.67,9.77,False
2023-01-06 22:00:00,S1000,4.41,0.5,8.99,False
2023-01-06 22:15:00,S1000,4.56,0.49,10.49,False
2023-01-06 22:30:00,S1000,4.58,0.58,9.89,False
2023-01-06 22:45:00,S1000,4.38,0.59,11.28,False
2023-01-06 23:00:00,S1000,4.38,0.38,9.04,False
2023-01-06 23:15:00,S1000,4.63,0.37,8.67,False
2023-01-06 23:30:00,S1000,4.5,0.65,10.28,False
2023-01-06 23:45:00,S1000,4.37,0.55,12.09,False
2023-01-07 00:00:00,S1000,4.34,0.48,10.77,False
2023-01-07 00:15:00,S1000,4.62,0.4,9.26,False
2023-01-07 00:30:00,S1000,4.71,0.37,11.01,False
2023-01-07 00:45:00,S1000,4.4,0.47,11.48,False
2023-01-07 01:00:00,S1000,4.68,0.6,10.48,False
2023-01-07 01:15:00,S1000,4.14,0.47,6.82,False
2023-01-07 01:30:00,S1000,4.61,0.52,11.43,False
2023-01-07 01:45:00,S1000,4.37,0.45,10.33,False
2023-01-07 02:00:00,S1000,4.69,0.34,8.45,False
2023-01-07 02:15:00,S1000,4.81,0.57,9.94,False
2023-01-07 02:30:00,S1000,4.48,0.51,9.51,False
2023-01-07 02:45:00,S1000,4.8,0.48,11.62,False
2023-01-07 03:00:00,S1000,4.34,0.46,10.96,False
2023-01-07 03:15:00,S1000,4.26,0.52,9.0,False
2023-01-07 03:30:00,S1000,4.45,0.49,10.31,False
2023-01-07 03:45:00,S1000,4.76,0.41,9.61,False
2023-01-07 04:00:00,S1000,4.3,0.58,10.6,False
2023-01-07 04:15:00,S1000,4.67,0.53,10.32,False
2023-01-07 04:30:00,S1000,4.31,0.45,9.46,False
2023-01-07 04:45:00,S1000,4.58,0.38,9.42,False
2023-01-07 05:00:00,S1000,4.34,0.49,11.29,False
2023-01-07 05:15:00,S1000,4.67,0.57,9.92,False
2023-01-07 05:30:00,S1000,4.44,0.51,10.74,False
2023-01-07 05:45:00,S1000,4.43,0.58,8.55,False
2023-01-07 06:00:00,S1000,4.3,0.45,8.34,False
2023-01-07 06:15:00,S1000,4.49,0.49,9.57,False
2023-01-07 06:30:00,S1000,5.03,0.46,9.93,False
2023-01-07 06:45:00,S1000,4.43,0.5,9.83,False
2023-01-07 07:00:00,S1000,4.59,0.43,11.0,False
2023-01-07 07:15:00,S1000,4.6,0.43,9.36,False
2023-01-07 07:30:00,S1000,4.43,0.45,9.37,False
2023-01-07 07:45:00,S1000,4.72,0.52,9.39,False
2023-01-07 08:00:00,S1000,4.7,0.4,8.78,False
2023-01-07 08:15:00,S1000,4.22,0.4,10.37,False
2023-01-07 08:30:00,S1000,4.65,0.52,9.7,False
2023-01-07 08:45:00,S1000,4.66,0.47,9.3,False
2023-01-07 09:00:00,S1000,4.31,0.51,10.05,False
2023-01-07 09:15:00,S1000,4.88,0.6,9.14,False
2023-01-07 09:30:00,S1000,4.21,0.44,9.76,False
2023-01-07 09:45:00,S1000,4.72,0.42,10.41,False
2023-01-07 10:00:00,S1000,4.39,0.46,8.78,False
2023-01-07 10:15:00,S1000,4.72,0.66,9.03,False
2023-01-07 10:30:00,S1000,4.36,0.53,9.39,False
2023-01-07 10:45:00,S1000,4.43,0.61,8.66,False
2023-01-07 11:00:00,S1000,4.49,0.47,9.5,False
2023-01-07 11:15:00,S1000,4.58,0.49,11.13,False
2023-01-07 11:30:00,S1000,4.52,0.55,8.81,False
2023-01-07 11:45:00,S1000,4.5,0.48,7.85,False
2023-01-07 12:00:00,S1000,4.41,0.68,9.77,False
2023-01-07 12:15:00,S1000,4.13,0.33,9.5,False
2023-01-07 12:30:00,S1000,4.28,0.57,9.35,False
2023-01-07 12:45:00,S1000,4.57,0.72,8.6,False
2023-01-07 13:00:00,S1000,4.54,0.45,8.68,False
2023-01-07 13:15:00,S1000,4.73,0.54,9.09,False
2023-01-07 13:30:00,S1000,5.12,0.45,9.15,False
2023-01-07 13:45:00,S1000,4.61,0.63,9.38,False
2023-01-07 14:00:00,S1000,4.01,0.48,9.53,False
2023-01-07 14:15:00,S1000,4.81,0.38,11.53,False
2023-01-07 14:30:00,S1000,4.28,0.37,10.31,False
2023-01-07 14:45:00,S1000,4.7,0.44,8.82,False
2023-01-07 15:00:00,S1000,4.21,0.57,10.87,False
2023-01-07 15:15:00,S1000,4.61,0.52,10.46,False
2023-01-07 15:30:00,S1000,4.48,0.41,10.28,False
2023-01-07 15:45:00,S1000,4.36,0.48,9.7,False
2023-01-07 16:00:00,S1000,4.43,0.56,9.2,False
2023-01-07 16:15:00,S1000,4.6,0.49,10.66,False
2023-01-07 16:30:00,S1000,4.98,0.66,9.62,False
2023-01-07 16:45:00,S1000,4.95,0.55,10.68,False
2023-01-07 17:00:00,S1000,4.6,0.38,10.24,False
2023-01-07 17:15:00,S1000,4.5,0.5,10.6,False
2023-01-07 17:30:00,S1000,4.45,0.37,9.66,False
2023-01-07 17:45:00,S1000,4.32,0.24,11.22,False
2023-01-07 18:00:00,S1000,4.47,0.58,9.77,False
2023-01-07 18:15:00,S1000,4.65,0.48,10.4,False
2023-01-07 18:30:00,S1000,4.48,0.38,9.18,False
2023-01-07 18:45:00,S1000,4.28,0.46,9.2,False
2023-01-07 19:00:00,S1000,4.63,0.4,10.83,False
2023-01-07 19:15:00,S1000,4.67,0.55,9.11,False
2023-01-07 19:30:00,S1000,4.5,0.56,10.57,False
2023-01-07 19:45:00,S1000,4.36,0.6,9.83,False
2023-01-07 20:00:00,S1000,4.38,0.31,11.13,False
2023-01-07 20:15:00,S1000,4.44,0.5,10.81,False
2023-01-07 20:30:00,S1000,4.55,0.58,11.31,False
2023-01-07 20:45:00,S1000,4.69,0.62,10.43,False
2023-01-07 21:00:00,S1000,4.61,0.51,11.21,False
2023-01-07 21:15:00,S1000,4.37,0.45,10.08,False
2023-01-07 21:30:00,S1000,4.55,0.36,11.43,False
2023-01-07 21:45:00,S1000,4.05,0.48,10.44,False
2023-01-07 22:00:00,S1000,4.62,0.24,9.45,False
2023-01-07 22:15:00,S1000,4.44,0.68,9.52,False
2023-01-07 22:30:00,S1000,4.41,0.53,9.44,False
2023-01-07 22:45:00,S1000,4.37,0.36,10.87,False
2023-01-07 23:00:00,S1000,4.27,0.41,11.35,False
2023-01-07 23:15:00,S1000,4.73,0.4,10.61,False
2023-01-07 23:30:00,S1000,4.48,0.37,10.6,False
2023-01-07 23:45:00,S1000,4.28,0.45,11.5,False
2023-01-02 00:00:00,S1001,4.74,0.33,10.09,False
2023-01-02 00:15:00,S1001,4.43,0.4,9.71,False
2023-01-02 00:30:00,S1001,4.58,0.67,9.48,False
2023-01-02 00:45:00,S1001,4.64,0.26,8.94,False
2023-01-02 01:00:00,S1001,4.71,0.58,9.44,False
2023-01-02 01:15:00,S1001,4.5,0.55,9.39,False
2023-01-02 01:30:00,S1001,4.66,0.52,10.09,False
2023-01-02 01:45:00,S1001,4.72,0.35,9.96,False
2023-01-02 02:00:00,S1001,4.47,0.4,11.88,False
2023-01-02 02:15:00,S1001,3.95,0.58,10.23,False
2023-01-02 02:30:00,S1001,4.92,0.56,10.52,False
2023-01-02 02:45:00,S1001,4.66,0.53,10.78,False
2023-01-02 03:00:00,S1001,4.37,0.54,10.57,False
2023-01-02 03:15:00,S1001,4.29,0.37,9.38,False
2023-01-02 03:30:00,S1001,4.59,0.63,11.53,False
2023-01-02 03:45:00,S1001,4.26,0.67,9.35,False
2023-01-02 04:00:00,S1001,4.72,0.2,11.22,False
2023-01-02 04:15:00,S1001,4.25,0.34,9.11,False
2023-01-02 04:30:00,S1001,4.53,0.39,9.81,False
2023-01-02 04:45:00,S1001,4.55,0.55,8.88,False
2023-01-02 05:00:00,S1001,4.73,0.52,8.69,False
2023-01-02 05:15:00,S1001,4.47,0.4,9.61,False
2023-01-02 05:30:00,S1001,4.5,0.66,9.55,False
2023-01-02 05:45:00,S1001,4.3,0.52,9.56,False
2023-01-02 06:00:00,S1001,4.46,0.43,10.6,False
2023-01-02 06:15:00,S1001,4.8,0.34,9.91,False
2023-01-02 06:30:00,S1001,4.68,0.63,11.27,False
2023-01-02 06:45:00,S1001,4.32,0.55,10.21,False
2023-01-02 07:00:00,S1001,4.8,0.49,9.4,False
2023-01-02 07:15:00,S1001,4.32,0.46,10.56,False
2023-01-02 07:30:00,S1001,4.57,0.66,10.27,False
2023-01-02 07:45:00,S1001,4.45,0.5,8.39,False
2023-01-02 08:00:00,S1001,4.27,0.53,8.53,False
2023-01-02 08:15:00,S1001,4.38,0.56,10.86,False
2023-01-02 08:30:00,S1001,4.42,0.55,9.06,False
2023-01-02 08:45:00,S1001,4.64,0.47,9.85,False
2023-01-02 09:00:00,S1001,4.35,0.49,8.44,False
2023-01-02 09:15:00,S1001,4.38,0.5,9.13,False
2023-01-02 09:30:00,S1001,4.46,0.47,8.53,False
2023-01-02 09:45:00,S1001,4.86,0.46,10.56,False
2023-01-02 10:00:00,S1001,4.36,0.67,11.1,False
2023-01-02 10:15:00,S1001,4.34,0.58,10.41,False
2023-01-02 10:30:00,S1001,4.63,0.59,9.65,False
2023-01-02 10:45:00,S1001,4.61,0.44,10.15,False
2023-01-02 11:00:00,S1001,4.2,0.52,10.51,False
2023-01-02 11:15:00,S1001,4.75,0.45,9.84,False
2023-01-02 11:30:00,S1001,4.39,0.45,11.19,False
2023-01-02 11:45:00,S1001,4.67,0.38,9.55,False
2023-01-02 12:00:00,S1001,4.59,0.36,8.32,False
2023-01-02 12:15:00,S1001,4.28,0.68,9.67,False
2023-01-02 12:30:00,S1001,4.71,0.42,10.88,False
2023-01-02 12:45:00,S1001,4.68,0.36,10.97,False
2023-01-02 13:00:00,S1001,4.63,0.61,8.08,False
2023-01-02 13:15:00,S1001,4.45,0.52,9.9,False
2023-01-02 13:30:00,S1001,4.49,0.48,9.01,False
2023-01-02 13:45:00,S1001,4.53,0.48,10.17,False
2023-01-02 14:00:00,S1001,5.22,0.53,9.13,False
2023-01-02 14:15:00,S1001,4.41,0.47,10.0,False
2023-01-02 14:30:00,S1001,4.64,0.46,8.77,False
2023-01-02 14:45:00,S1001,4.66,0.5,10.45,False
2023-01-02 15:00:00,S1001,4.25,0.64,11.42,False
2023-01-02 15:15:00,S1001,4.72,0.59,8.69,False
2023-01-02 15:30:00,S1001,4.52,0.4,10.26,False
2023-01-02 15:45:00,S1001,4.54,0.56,10.13,False
2023-01-02 16:00:00,S1001,4.49,0.31,10.13,False
2023-01-02 16:15:00,S1001,4.52,0.6,9.34,False
2023-01-02 16:30:00,S1001,4.3,0.49,10.35,False
2023-01-02 16:45:00,S1001,4.37,0.57,9.75,False
2023-01-02 17:00:00,S1001,4.53,0.47,10.58,False
2023-01-02 17:15:00,S1001,4.19,0.63,9.15,False
2023-01-02 17:30:00,S1001,4.35,0.56,9.42,False
2023-01-02 17:45:00,S1001,4.38,0.61,10.96,False
2023-01-02 18:00:00,S1001,4.62,0.46,10.07,False
2023-01-02 18:15:00,S1001,4.52,0.51,10.85,False
2023-01-02 18:30:00,S1001,4.37,0.56,8.75,False
2023-01-02 18:45:00,S1001,4.31,0.32,10.61,False
2023-01-02 19:00:00,S1001,4.75,0.5,9.34,False
2023-01-02 19:15:00,S1001,4.6,0.23,10.21,False
2023-01-02 19:30:00,S1001,4.57,0.42,10.71,False
2023-01-02 19:45:00,S1001,4.17,0.4,12.33,False
2023-01-02 20:00:00,S1001,4.09,0.22,10.53,False
2023-01-02 20:15:00,S1001,4.19,0.52,9.21,False
2023-01-02 20:30:00,S1001,4.7,0.52,10.79,False
2023-01-02 20:45:00,S1001,4.61,0.54,8.63,False
2023-01-02 21:00:00,S1001,4.68,0.46,9.84,False
2023-01-02 21:15:00,S1001,4.65,0.61,10.32,False
2023-01-02 21:30:00,S1001,4.45,0.54,9.8,False
2023-01-02 21:45:00,S1001,4.5,0.39,10.68,False
2023-01-02 22:00:00,S1001,4.77,0.54,8.08,False
2023-01-02 22:15:00,S1001,5.03,0.4,9.68,False
2023-01-02 22:30:00,S1001,4.72,0.44,10.34,False
2023-01-02 22:45:00,S1001,4.66,0.43,10.31,False
2023-01-02 23:00:00,S1001,4.53,0.46,9.61,False
2023-01-02 23:15:00,S1001,4.51,0.63,10.9,False
2023-01-02 23:30:00,S1001,4.75,0.59,9.45,False
2023-01-02 23:45:00,S1001,4.54,0.52,9.73,False
2023-01-03 00:00:00,S1001,4.24,0.52,10.42,False
2023-01-03 00:15:00,S1001,4.45,0.43,8.65,False
2023-01-03 00:30:00,S1001,4.1,0.49,12.15,False
2023-01-03 00:45:00,S1001,4.38,0.45,8.97,False
2023-01-03 01:00:00,S1001,4.34,0.53,8.65,False
2023-01-03 01:15:00,S1001,4.22,0.63,10.1,False
2023-01-03 01:30:00,S1001,4.41,0.69,10.46,False
2023-01-03 01:45:00,S1001,4.27,0.5,9.66,False
2023-01-03 02:00:00,S1001,4.64,0.51,10.07,False
2023-01-03 02:15:00,S1001,4.48,0.63,10.6,False
2023-01-03 02:30:00,S1001,4.4,0.53,11.19,False
2023-01-03 02:45:00,S1001,4.55,0.5,9.7,False
2023-01-03 03:00:00,S1001,4.5,0.38,10.05,False
2023-01-03 03:15:00,S1001,4.38,0.52,12.71,False
2023-01-03 03:30:00,S1001,4.36,0.54,9.44,False
2023-01-03 03:45:00,S1001,4.55,0.37,10.83,False
2023-01-03 04:00:00,S1001,4.65,0.34,10.72,False
2023-01-03 04:15:00,S1001,4.59,0.48,7.8,False
2023-01-03 04:30:00,S1001,4.43,0.4,10.55,False
2023-01-03 04:45:00,S1001,4.82,0.35,10.0,False
2023-01-03 05:00:00,S1001,4.7,0.55,9.25,False
2023-01-03 05:15:00,S1001,4.93,0.48,11.1,False
2023-01-03 05:30:00,S1001,4.21,0.48,11.09,False
2023-01-03 05:45:00,S1001,4.7,0.55,10.13,False
2023-01-03 06:00:00,S1001,4.2,0.53,8.37,False
2023-01-03 06:15:00,S1001,4.34,0.65,10.88,False
2023-01-03 06:30:00,S1001,4.26,0.36,10.41,False
2023-01-03 06:45:00,S1001,4.33,0.36,9.46,False
2023-01-03 07:00:00,S1001,4.82,0.43,11.61,False
2023-01-03 07:15:00,S1001,4.45,0.48,7.9,False
2023-01-03 07:30:00,S1001,4.1,0.6,9.21,False
2023-01-03 07:45:00,S1001,4.07,0.57,10.3,False
2023-01-03 08:00:00,S1001,4.48,0.64,10.97,False
2023-01-03 08:15:00,S1001,4.32,0.31,9.93,False
2023-01-03 08:30:00,S1001,4.47,0.54,11.94,False
2023-01-03 08:45:00,S1001,4.84,0.7,11.19,False
2023-01-03 09:00:00,S1001,4.64,0.49,10.41,False
2023-01-03 09:15:00,S1001,4.74,0.46,10.12,False
2023-01-03 09:30:00,S1001,4.51,0.41,9.58,False
2023-01-03 09:45:00,S1001,4.18,0.42,10.42,False
2023-01-03 10:00:00,S1001,4.14,0.62,8.16,False
2023-01-03 10:15:00,S1001,4.75,0.48,10.75,False
2023-01-03 10:30:00,S1001,4.51,0.64,11.13,False
2023-01-03 10:45:00,S1001,4.26,0.56,9.84,False
2023-01-03 11:00:00,S1001,4.38,0.56,10.3,False
2023-01-03 11:15:00,S1001,4.81,0.53,11.35,False
2023-01-03 11:30:00,S1001,4.62,0.44,9.3,False
2023-01-03 11:45:00,S1001,4.79,0.46,10.41,False
2023-01-03 12:00:00,S1001,4.35,0.5,10.66,False
2023-01-03 12:15:00,S1001,4.45,0.59,10.12,False
2023-01-03 12:30:00,S1001,4.48,0.78,9.03,False
2023-01-03 12:45:00,S1001,4.57,0.28,8.65,False
2023-01-03 13:00:00,S1001,4.52,0.49,10.61,False
2023-01-03 13:15:00,S1001,4.6,0.48,10.24,False
2023-01-03 13:30:00,S1001,4.66,0.59,8.55,False
2023-01-03 13:45:00,S1001,4.67,0.56,10.8,False
2023-01-03 14:00:00,S1001,4.64,0.36,9.99,False
2023-01-03 14:15:00,S1001,4.54,0.56,9.62,False
2023-01-03 14:30:00,S1001,4.97,0.38,7.17,False
2023-01-03 14:45:00,S1001,4.31,0.45,11.43,False
2023-01-03 15:00:00,S1001,4.61,0.49,9.91,False
2023-01-03 15:15:00,S1001,4.63,0.34,11.52,False
2023-01-03 15:30:00,S1001,4.33,0.57,10.98,False
2023-01-03 15:45:00,S1001,4.42,0.52,9.74,False
2023-01-03 16:00:00,S1001,4.71,0.58,10.22,False
2023-01-03 16:15:00,S1001,4.46,0.47,9.08,False
2023-01-03 16:30:00,S1001,4.26,0.4,10.22,False
2023-01-03 16:45:00,S1001,3.98,0.46,9.67,False
2023-01-03 17:00:00,S1001,4.56,0.33,9.9,False
2023-01-03 17:15:00,S1001,4.51,0.4,10.93,False
2023-01-03 17:30:00,S1001,4.46,0.36,11.01,False
2023-01-03 17:45:00,S1001,4.54,0.46,11.38,False
2023-01-03 18:00:00,S1001,4.48,0.37,10.32,False
2023-01-03 18:15:00,S1001,4.25,0.48,10.18,False
2023-01-03 18:30:00,S1001,4.18,0.48,9.79,False
2023-01-03 18:45:00,S1001,4.4,0.61,10.11,False
2023-01-03 19:00:00,S1001,4.36,0.44,11.04,False
2023-01-03 19:15:00,S1001,4.93,0.51,8.24,False
2023-01-03 19:30:00,S1001,4.58,0.58,9.89,False
2023-01-03 19:45:00,S1001,4.42,0.41,8.9,False
2023-01-03 20:00:00,S1001,4.58,0.45,10.46,False
2023-01-03 20:15:00,S1001,4.67,0.65,9.86,False
2023-01-03 20:30:00,S1001,4.11,0.65,10.33,False
2023-01-03 20:45:00,S1001,4.78,0.5,10.32,False
2023-01-03 21:00:00,S1001,4.62,0.46,10.4,False
2023-01-03 21:15:00,S1001,4.64,0.59,12.27,False
2023-01-03 21:30:00,S1001,4.52,0.63,11.04,False
2023-01-03 21:45:00,S1001,4.37,0.41,10.8,False
2023-01-03 22:00:00,S1001,4.58,0.61,11.06,False
2023-01-03 22:15:00,S1001,4.79,0.4,10.13,False
2023-01-03 22:30:00,S1001,4.58,0.27,9.37,False
2023-01-03 22:45:00,S1001,4.42,0.42,9.54,False
2023-01-03 23:00:00,S1001,4.91,0.55,9.65,False
2023-01-03 23:15:00,S1001,4.65,0.49,8.67,False
2023-01-03 23:30:00,S1001,4.65,0.53,11.08,False
2023-01-03 23:45:00,S1001,4.36,0.43,9.46,False
2023-01-04 00:00:00,S1001,4.43,0.57,11.27,False
2023-01-04 00:15:00,S1001,4.52,0.45,10.8,False
2023-01-04 00:30:00,S1001,4.42,0.46,8.61,False
2023-01-04 00:45:00,S1001,4.72,0.44,10.42,False
2023-01-04 01:00:00,S1001,4.61,0.46,9.79,False
2023-01-04 01:15:00,S1001,4.91,0.71,9.15,False
2023-01-04 01:30:00,S1001,4.5,0.58,9.28,False
2023-01-04 01:45:00,S1001,4.34,0.64,8.8,False
2023-01-04 02:00:00,S1001,4.5,0.49,11.62,False
2023-01-04 02:15:00,S1001,4.29,0.48,12.0,False
2023-01-04 02:30:00,S1001,4.15,0.68,8.5,False
2023-01-04 02:45:00,S1001,4.68,0.46,9.14,False
2023-01-04 03:00:00,S1001,4.62,0.44,10.64,False
2023-01-04 03:15:00,S1001,4.52,0.44,9.84,False
2023-01-04 03:30:00,S1001,4.38,0.32,10.34,False
2023-01-04 03:45:00,S1001,4.7,0.52,9.92,False
2023-01-04 04:00:00,S1001,4.65,0.37,10.72,False
2023-01-04 04:15:00,S1001,4.51,0.54,10.59,False
2023-01-04 04:30:00,S1001,4.3,0.39,8.9,False
2023-01-04 04:45:00,S1001,4.69,0.53,9.04,False
2023-01-04 05:00:00,S1001,4.49,0.58,8.64,False
2023-01-04 05:15:00,S1001,4.35,0.56,10.6,False
2023-01-04 05:30:00,S1001,4.42,0.48,10.2,False
2023-01-04 05:45:00,S1001,4.43,0.58,9.23,False
2023-01-04 06:00:00,S1001,4.5,0.58,10.87,False
2023-01-04 06:15:00,S1001,4.75,0.55,10.65,False
2023-01-04 06:30:00,S1001,4.36,0.39,10.64,False
2023-01-04 06:45:00,S1001,4.47,0.57,10.12,False
2023-01-04 07:00:00,S1001,4.8,0.44,11.59,False
2023-01-04 07:15:00,S1001,4.17,0.44,11.91,False
2023-01-04 07:30:00,S1001,4.56,0.66,11.02,False
2023-01-04 07:45:00,S1001,4.65,0.52,8.02,False
2023-01-04 08:00:00,S1001,4.3,0.54,10.2,False
